"","system","ratio","order"
"408","Central California Current",76.5215844877248,4
"409","Central California Current",8.40429655515752,4
"410","Central California Current",-118.096347547716,4
"411","Central California Current",-117.734466829017,4
"412","Central California Current",-185.496383104361,4
"413","Central California Current",-99.8590011535106,4
"414","Central California Current",-73.0303558501423,4
"415","Central California Current",-70.4883111866338,4
"416","Central California Current",-85.4666346959839,4
"417","Central California Current",-85.7665443426273,4
"418","Central California Current",-168.417643733161,4
"419","Central California Current",25.1671702642812,4
"420","Central California Current",-0.287745531913633,4
"421","Central California Current",-202.492539631335,4
"422","Central California Current",-75.7656750554954,4
"423","Central California Current",-159.269202569953,4
"424","Central California Current",-111.064532686062,4
"425","Central California Current",-160.88068812178,4
"426","Central California Current",-122.528440693012,4
"427","Central California Current",-188.25859604047,4
"428","Central California Current",118.906257629647,4
"429","Central California Current",-196.827839519323,4
"430","Central California Current",-62.5009082893764,4
"431","Central California Current",-136.319517572729,4
"432","Central California Current",-100.573993573745,4
"433","Central California Current",-182.380458841152,4
"434","Central California Current",34.2203062672721,4
"435","Central California Current",-281.258617269094,4
"436","Central California Current",-164.219631557427,4
"437","Central California Current",-33.8540729784722,4
"438","Central California Current",-55.906875902481,4
"439","Central California Current",-116.198196087703,4
"440","Central California Current",-148.053886586342,4
"441","Central California Current",20.5604495290829,4
"442","Central California Current",-225.802386616461,4
"443","Central California Current",42.2134724437562,4
"444","Central California Current",110.249985179329,4
"445","Central California Current",-14.0783664964043,4
"446","Central California Current",-89.4402089739726,4
"447","Central California Current",116.936179278494,4
"448","Central California Current",-121.896623505196,4
"449","Central California Current",-171.418244497159,4
"450","Central California Current",-36.9769529013597,4
"451","Central California Current",-125.367349607139,4
"452","Central California Current",-119.214510497327,4
"453","Central California Current",-150.397345377463,4
"454","Central California Current",-77.254083318583,4
"455","Central California Current",-9.81664013710825,4
"456","Central California Current",9.474535682395,4
"457","Central California Current",-192.721273849702,4
"458","Central California Current",-120.834699621381,4
"459","Central California Current",-146.077060663471,4
"460","Central California Current",-129.299967133242,4
"461","Central California Current",-103.045932977607,4
"462","Central California Current",14.4299018147882,4
"463","Central California Current",82.8809707979402,4
"464","Central California Current",-266.1487515019,4
"465","Central California Current",20.7882070120125,4
"466","Central California Current",-57.1830171535572,4
"467","Central California Current",-35.777405418852,4
"468","Central California Current",-70.8023453914672,4
"469","Central California Current",-43.6626331993918,4
"470","Central California Current",-125.522340282311,4
"471","Central California Current",-173.272832779851,4
"472","Central California Current",-129.540953528224,4
"473","Central California Current",-286.170165748155,4
"474","Central California Current",-30.3062452442726,4
"475","Central California Current",-135.168622534581,4
"476","Central California Current",3.67944084589059,4
"477","Central California Current",-60.1341857929588,4
"478","Central California Current",22.5743830658398,4
"479","Central California Current",2.88527912278675,4
"480","Central California Current",-188.767723375165,4
"481","Central California Current",-118.420404149215,4
"482","Central California Current",-127.517281614629,4
"483","Central California Current",-54.9454795051272,4
"484","Central California Current",5.09506684492248,4
"485","Central California Current",-28.7927956292786,4
"486","Central California Current",-67.7967965753927,4
"487","Central California Current",8.37099222574931,4
"488","Central California Current",-96.6470433714955,4
"489","Central California Current",-10.4992967091264,4
"490","Central California Current",-41.84463369977,4
"491","Central California Current",10.6715977721152,4
"492","Central California Current",3.65260191514201,4
"493","Central California Current",-2.5910828972254,4
"494","Central California Current",25.0143632510678,4
"495","Central California Current",-56.7710234479631,4
"496","Central California Current",-66.0651546784616,4
"497","Central California Current",-139.138908725416,4
"498","Central California Current",90.6705833652691,4
"499","Central California Current",-69.4440046029551,4
"500","Central California Current",61.965769649952,4
"501","Central California Current",-129.187480437092,4
"502","Central California Current",-180.962466708966,4
"503","Central California Current",-235.025931815684,4
"504","Central California Current",-216.18886020894,4
"505","Central California Current",-171.719512691164,4
"506","Central California Current",-112.834891284026,4
"507","Central California Current",-42.7376378540532,4
"508","Central California Current",-42.2334897752354,4
"509","Central California Current",-235.97257902725,4
"510","Central California Current",87.6087010131543,4
"511","Central California Current",-94.3749829979877,4
"512","Central California Current",45.635599826758,4
"513","Central California Current",-113.315951670915,4
"514","Central California Current",-185.707477717297,4
"515","Central California Current",-112.433703298837,4
"516","Central California Current",0.0136000260847712,4
"517","Central California Current",0.930903716920385,4
"518","Central California Current",69.8113780531687,4
"519","Central California Current",-148.165779344653,4
"520","Central California Current",-87.8798734738907,4
"521","Central California Current",-3.01739008339095,4
"522","Central California Current",8.58670788836907,4
"523","Central California Current",-17.2575086518173,4
"524","Central California Current",-158.407560232388,4
"525","Central California Current",-88.0465754192559,4
"526","Central California Current",-127.012079252388,4
"527","Central California Current",-84.2502939494491,4
"528","Central California Current",22.5193311746901,4
"529","Central California Current",-48.1560493102416,4
"530","Central California Current",49.0373387276101,4
"531","Central California Current",-187.490409954552,4
"532","Central California Current",-239.846374253118,4
"533","Central California Current",-74.2641478093583,4
"534","Central California Current",-44.1900264481743,4
"535","Central California Current",-127.993487604204,4
"536","Central California Current",-32.5172690778489,4
"537","Central California Current",53.0411320402221,4
"538","Central California Current",49.2069395466425,4
"539","Central California Current",-102.210684980882,4
"540","Central California Current",-31.1141711125359,4
"541","Central California Current",-73.6367191801221,4
"542","Central California Current",-51.293262544748,4
"543","Central California Current",-98.9326942868696,4
"544","Central California Current",-15.9970699549329,4
"545","Central California Current",-94.4041480884585,4
"546","Central California Current",5.67013148909569,4
"547","Central California Current",-197.212028123263,4
"548","Central California Current",-115.487760627309,4
"549","Central California Current",-71.1924909582936,4
"550","Central California Current",-100.309240746882,4
"551","Central California Current",14.4445921062182,4
"552","Central California Current",-109.582930329563,4
"553","Central California Current",46.8879079467223,4
"554","Central California Current",-15.8143667553479,4
"555","Central California Current",-57.1559754797293,4
"556","Central California Current",21.6918943207968,4
"557","Central California Current",-146.68736697682,4
"558","Central California Current",-72.3293293223316,4
"559","Central California Current",-6.30484342589633,4
"560","Central California Current",-68.0856627669412,4
"561","Central California Current",30.4296397878692,4
"562","Central California Current",-1.90099280655603,4
"563","Central California Current",-267.153961272688,4
"564","Central California Current",-129.52024878187,4
"565","Central California Current",-28.8962553337295,4
"566","Central California Current",-109.8458387888,4
"567","Central California Current",-66.2771977089794,4
"568","Central California Current",-95.0576434276568,4
"569","Central California Current",-117.456848494426,4
"570","Central California Current",-152.209817084875,4
"571","Central California Current",-147.938025842008,4
