"","system","ratio","order"
"141","Bering Sea",48.2949445584785,1
"142","Bering Sea",74.5950302263601,1
"143","Bering Sea",39.6923866910301,1
"144","Bering Sea",7.07424981478448,1
"145","Bering Sea",33.3752094743707,1
"146","Bering Sea",-40.0114921394105,1
"147","Bering Sea",77.7655792206629,1
"148","Bering Sea",8.56401156276682,1
"149","Bering Sea",28.1995631757093,1
"150","Bering Sea",23.2337455650195,1
"151","Bering Sea",76.5725373752944,1
"152","Bering Sea",41.2201622805993,1
"153","Bering Sea",61.0194740816073,1
"154","Bering Sea",66.0369995633189,1
"155","Bering Sea",74.5232101842911,1
"156","Bering Sea",199.723989473764,1
"157","Bering Sea",46.6224646505397,1
"158","Bering Sea",76.157485308248,1
"159","Bering Sea",86.9172955272587,1
"160","Bering Sea",77.0594989822585,1
"161","Bering Sea",43.2767879805565,1
"162","Bering Sea",37.6913581192883,1
"163","Bering Sea",42.1166814969126,1
"164","Bering Sea",62.8689520058562,1
"165","Bering Sea",57.2807644707183,1
"166","Bering Sea",33.9388735884161,1
"167","Bering Sea",35.167196497134,1
"168","Bering Sea",29.8222458053091,1
"169","Bering Sea",48.9210787508559,1
"170","Bering Sea",105.070851043255,1
"171","Bering Sea",59.6724812304852,1
"172","Bering Sea",73.8032419277846,1
"173","Bering Sea",49.2779117539399,1
"174","Bering Sea",45.8826134648179,1
"175","Bering Sea",35.9967404133551,1
"176","Bering Sea",63.1967861777476,1
"177","Bering Sea",49.0243126033944,1
"178","Bering Sea",74.7377622501499,1
"179","Bering Sea",64.5253353522678,1
"180","Bering Sea",23.2387404910381,1
"181","Bering Sea",29.8267314983147,1
"182","Bering Sea",39.1333883345564,1
"183","Bering Sea",77.4587940603802,1
"184","Bering Sea",58.9242004777952,1
"185","Bering Sea",53.7069496863526,1
"186","Bering Sea",-5.08982379450034,1
"187","Bering Sea",38.0836169163699,1
"188","Bering Sea",32.1598107671649,1
"189","Bering Sea",82.436511871757,1
"190","Bering Sea",55.0793673622072,1
"191","Bering Sea",55.7791474905849,1
"192","Bering Sea",37.8585306308056,1
"193","Bering Sea",52.7021239620902,1
"194","Bering Sea",18.196777042189,1
"195","Bering Sea",98.8073018404692,1
"196","Bering Sea",27.2250162909903,1
"197","Bering Sea",47.0327088149491,1
"198","Bering Sea",70.4821824107012,1
"199","Bering Sea",54.4690247992855,1
"200","Bering Sea",51.083338762774,1
"201","Bering Sea",32.6096601795915,1
"202","Bering Sea",28.598361455352,1
"203","Bering Sea",60.8175428979511,1
"204","Bering Sea",56.0388407392999,1
"205","Bering Sea",47.9730631572533,1
"206","Bering Sea",63.1789535509716,1
"207","Bering Sea",59.0009304045935,1
"208","Bering Sea",15.1054288865974,1
"209","Bering Sea",64.320916139803,1
"210","Bering Sea",34.8125599097631,1
"211","Bering Sea",42.0053546454537,1
"212","Bering Sea",18.467535404863,1
"213","Bering Sea",41.0746205696368,1
"214","Bering Sea",62.0462533516825,1
"215","Bering Sea",52.0442048259068,1
"216","Bering Sea",52.7305435712737,1
"217","Bering Sea",28.9431331778357,1
"218","Bering Sea",36.2752518203523,1
"219","Bering Sea",60.2843532042252,1
"220","Bering Sea",81.1915548427467,1
"221","Bering Sea",49.6012943570061,1
"222","Bering Sea",39.5374851162978,1
"223","Bering Sea",78.6911452792167,1
"224","Bering Sea",41.1240382367769,1
"225","Bering Sea",38.1148095844931,1
"226","Bering Sea",33.3666780814546,1
"227","Bering Sea",28.9838821129966,1
"228","Bering Sea",58.8075219693162,1
"229","Bering Sea",74.8421998011555,1
"230","Bering Sea",31.4613581710788,1
"231","Bering Sea",57.1398847678756,1
"232","Bering Sea",63.6043958007096,1
"233","Bering Sea",90.1153119793246,1
"234","Bering Sea",27.9462077975329,1
"235","Bering Sea",44.9413844367613,1
"236","Bering Sea",38.0802348053144,1
"237","Bering Sea",63.2407043750274,1
"238","Bering Sea",59.8175767274712,1
"239","Bering Sea",-15.0234061950101,1
"240","Bering Sea",33.2696254089059,1
"241","Bering Sea",61.5170172122887,1
"242","Bering Sea",48.3341916409829,1
"243","Bering Sea",60.3218399801106,1
"244","Bering Sea",102.726138525338,1
"245","Bering Sea",53.4596810566664,1
"246","Bering Sea",64.0233993449664,1
"247","Bering Sea",43.7204028787725,1
"248","Bering Sea",75.4374121355599,1
"249","Bering Sea",67.7863916916527,1
"250","Bering Sea",69.2918902856782,1
"251","Bering Sea",56.6088810545403,1
"252","Bering Sea",-14.5372480613441,1
"253","Bering Sea",42.5494633704136,1
"254","Bering Sea",63.36204497008,1
"255","Bering Sea",53.6482975644703,1
"256","Bering Sea",59.4945193774154,1
"257","Bering Sea",52.9920001269866,1
"258","Bering Sea",74.5422200734601,1
"259","Bering Sea",57.4897344802659,1
"260","Bering Sea",78.7668864152151,1
"261","Bering Sea",72.7754997719136,1
"262","Bering Sea",43.8624074105733,1
"263","Bering Sea",31.9700438090145,1
"264","Bering Sea",78.4331070019084,1
"265","Bering Sea",73.4567819665173,1
"266","Bering Sea",35.0974997086587,1
"267","Bering Sea",36.1496226748229,1
"268","Bering Sea",35.0013237456437,1
"269","Bering Sea",30.6617805743759,1
"270","Bering Sea",61.1599859009918,1
"271","Bering Sea",61.3759550789809,1
"272","Bering Sea",26.2217177115868,1
"273","Bering Sea",63.0379510613673,1
"274","Bering Sea",59.61512641097,1
"275","Bering Sea",127.695372475066,1
"276","Bering Sea",65.6742767228729,1
"277","Bering Sea",72.4534918372514,1
"278","Bering Sea",72.9157006427963,1
"279","Bering Sea",35.4187352674876,1
"280","Bering Sea",91.9029609933517,1
"281","Bering Sea",-3.53444907097908,1
"282","Bering Sea",51.7052200877023,1
"283","Bering Sea",36.1216120287971,1
"284","Bering Sea",38.6448928088872,1
"285","Bering Sea",80.3562472104821,1
"286","Bering Sea",32.0642516444983,1
"287","Bering Sea",54.9918253580954,1
"288","Bering Sea",74.3577977128041,1
"289","Bering Sea",55.3524478442138,1
"290","Bering Sea",98.3973841432252,1
"291","Bering Sea",54.5690262123466,1
"292","Bering Sea",39.474272819763,1
"293","Bering Sea",80.4291694547976,1
"294","Bering Sea",49.6817411028024,1
"295","Bering Sea",70.8200521144383,1
"296","Bering Sea",62.7471557154208,1
"297","Bering Sea",37.3680589382866,1
"298","Bering Sea",49.2821056319807,1
"299","Bering Sea",-31.533059406915,1
"300","Bering Sea",82.7158750269405,1
"301","Bering Sea",55.7340993691826,1
"302","Bering Sea",66.138237345945,1
"303","Bering Sea",51.7885796089112,1
"304","Bering Sea",55.4565326338938,1
"305","Bering Sea",52.3667128347814,1
"306","Bering Sea",29.958900942483,1
"307","Bering Sea",46.4058068598419,1
"308","Bering Sea",146.296749899832,1
"309","Bering Sea",46.1226258403775,1
"310","Bering Sea",32.3785057434002,1
"311","Bering Sea",22.4115804112716,1
"312","Bering Sea",24.5301466597655,1
"313","Bering Sea",55.248987827385,1
"314","Bering Sea",65.7426929404431,1
"315","Bering Sea",34.7569451386569,1
"316","Bering Sea",55.4959667873872,1
"317","Bering Sea",28.4802868349768,1
"318","Bering Sea",36.3832088616147,1
"319","Bering Sea",53.9972880512257,1
"320","Bering Sea",41.6617911273059,1
"321","Bering Sea",65.4391222003905,1
"322","Bering Sea",34.4851019359355,1
"323","Bering Sea",51.7919306650327,1
"324","Bering Sea",46.7630010710798,1
"325","Bering Sea",38.080025262493,1
"326","Bering Sea",61.005609233846,1
"327","Bering Sea",49.9488402894901,1
"328","Bering Sea",23.0237719866686,1
"329","Bering Sea",71.3203315897513,1
"330","Bering Sea",28.4648197453829,1
"331","Bering Sea",80.5484099261068,1
"332","Bering Sea",-25.2679126510342,1
"333","Bering Sea",57.0598378677878,1
"334","Bering Sea",65.0369939719841,1
"335","Bering Sea",43.8129165060458,1
"336","Bering Sea",50.2522055417288,1
"337","Bering Sea",66.5085833691888,1
"338","Bering Sea",60.3988743220701,1
"339","Bering Sea",86.8667271927805,1
"340","Bering Sea",42.1343261341526,1
"341","Bering Sea",29.7464845720978,1
"342","Bering Sea",63.7395151752265,1
"343","Bering Sea",61.8080782991891,1
"344","Bering Sea",40.4950923752601,1
"345","Bering Sea",50.0365806467604,1
"346","Bering Sea",47.7521780373827,1
"347","Bering Sea",34.3629123853572,1
"348","Bering Sea",6.41072737223182,1
"349","Bering Sea",86.8993715831155,1
"350","Bering Sea",53.7910193836448,1
"351","Bering Sea",44.3089342044321,1
"352","Bering Sea",76.8562894080941,1
"353","Bering Sea",45.5123000390655,1
"354","Bering Sea",130.733371367733,1
"355","Bering Sea",96.5530388344902,1
"356","Bering Sea",76.1412969470921,1
"357","Bering Sea",37.991705863028,1
"358","Bering Sea",41.513906068951,1
"359","Bering Sea",50.0897438777251,1
"360","Bering Sea",43.0560725837348,1
"361","Bering Sea",54.8600854473946,1
"362","Bering Sea",76.6730605352169,1
"363","Bering Sea",37.6094320494115,1
"364","Bering Sea",76.623252395232,1
"365","Bering Sea",41.2775944859499,1
"366","Bering Sea",56.5079164128557,1
"367","Bering Sea",21.8066741244625,1
"368","Bering Sea",44.2474375893886,1
"369","Bering Sea",51.4917431646027,1
"370","Bering Sea",71.0772234695123,1
"371","Bering Sea",59.5476980155752,1
"372","Bering Sea",-7.62104941556683,1
"373","Bering Sea",104.15620888075,1
"374","Bering Sea",49.9854010114783,1
"375","Bering Sea",45.0189339733201,1
"376","Bering Sea",26.0925643315078,1
"377","Bering Sea",35.1970961336758,1
"378","Bering Sea",59.2155963177143,1
"379","Bering Sea",58.88414805403,1
"380","Bering Sea",48.7863579904559,1
"381","Bering Sea",48.688275623907,1
"382","Bering Sea",43.5829810466999,1
"383","Bering Sea",40.4576758308476,1
"384","Bering Sea",61.6399919309818,1
"385","Bering Sea",27.3942029873301,1
"386","Bering Sea",35.2041913420481,1
"387","Bering Sea",55.4498827181227,1
"388","Bering Sea",65.1607991688361,1
"389","Bering Sea",21.2405430667483,1
"390","Bering Sea",48.6013632787563,1
"391","Bering Sea",56.9724993887661,1
"392","Bering Sea",68.5899277849531,1
"393","Bering Sea",26.0465143807869,1
"394","Bering Sea",38.5164662640465,1
"395","Bering Sea",29.9755020817805,1
"396","Bering Sea",32.9982443912868,1
"397","Bering Sea",58.0364478444608,1
"398","Bering Sea",38.1056767615026,1
"399","Bering Sea",35.4548972545441,1
"400","Bering Sea",45.199799998019,1
"401","Bering Sea",46.9497702394415,1
"402","Bering Sea",46.8622909576659,1
"403","Bering Sea",23.324602191193,1
"404","Bering Sea",43.8894698952547,1
"405","Bering Sea",45.7494791372973,1
"406","Bering Sea",43.0618288021236,1
"407","Bering Sea",17.9753734572658,1
"408","Bering Sea",35.4127148166297,1
"409","Bering Sea",54.9391194317617,1
