"","system","ratio","order"
"145","Central California Current",70.3387189741217,4
"146","Central California Current",-55.0216632336395,4
"147","Central California Current",29.5473506736086,4
"148","Central California Current",40.1941007239025,4
"149","Central California Current",135.888783368917,4
"150","Central California Current",-82.6669433669786,4
"151","Central California Current",56.4877216934159,4
"152","Central California Current",58.1539290640105,4
"153","Central California Current",-48.3894859325193,4
"154","Central California Current",-21.7001770272598,4
"155","Central California Current",35.1218325115776,4
"156","Central California Current",47.491002759245,4
"157","Central California Current",6.80713701768076,4
"158","Central California Current",-12.963284370624,4
"159","Central California Current",-25.2003695330579,4
"160","Central California Current",-75.5188613470831,4
"161","Central California Current",7.37843452092906,4
"162","Central California Current",18.0815417809916,4
"163","Central California Current",-3.24927123749261,4
"164","Central California Current",49.1054034857636,4
"165","Central California Current",-51.5795066232201,4
"166","Central California Current",-45.342748815236,4
"167","Central California Current",48.274983367541,4
"168","Central California Current",-71.5023495040513,4
"169","Central California Current",-14.7534280896726,4
"170","Central California Current",-66.6916261294156,4
"171","Central California Current",-21.5380270236395,4
"172","Central California Current",-149.512573639785,4
"173","Central California Current",-12.3973882632747,4
"174","Central California Current",114.403598448694,4
"175","Central California Current",-124.189824544431,4
"176","Central California Current",39.7159406418247,4
"177","Central California Current",25.7109921069432,4
"178","Central California Current",-74.8308683610859,4
"179","Central California Current",14.5542698580586,4
"180","Central California Current",26.3156011926753,4
"181","Central California Current",-15.8731655708535,4
"182","Central California Current",-52.0196014027601,4
"183","Central California Current",42.0916356273239,4
"184","Central California Current",180.069110617236,4
"185","Central California Current",-119.197248071722,4
"186","Central California Current",40.6566497492975,4
"187","Central California Current",30.7294620574417,4
"188","Central California Current",134.468825975687,4
"189","Central California Current",40.220474201525,4
"190","Central California Current",-30.8684636381622,4
"191","Central California Current",-42.6170297265853,4
"192","Central California Current",-43.3967788201509,4
"193","Central California Current",-138.153156829505,4
"194","Central California Current",-62.2104925074899,4
"195","Central California Current",13.3390081371174,4
"196","Central California Current",17.6304010446635,4
"197","Central California Current",-4.30657776260835,4
"198","Central California Current",51.1092206921924,4
"199","Central California Current",-56.1094345871592,4
"200","Central California Current",40.9714788449313,4
"201","Central California Current",-30.172740910588,4
"202","Central California Current",67.3999685677808,4
"203","Central California Current",-76.8466777266205,4
"204","Central California Current",51.7075978126434,4
"205","Central California Current",88.6144381726304,4
"206","Central California Current",-125.680237245277,4
"207","Central California Current",-20.9767806520511,4
"208","Central California Current",69.4339700836472,4
"209","Central California Current",0.559168548169753,4
"210","Central California Current",-55.3779031115391,4
"211","Central California Current",-49.6128668254714,4
"212","Central California Current",-54.2888485807184,4
"213","Central California Current",166.018578319549,4
"214","Central California Current",27.6254335993465,4
"215","Central California Current",-81.7470338184786,4
"216","Central California Current",-63.3797714826626,4
"217","Central California Current",-62.7924055970274,4
"218","Central California Current",-112.245402040908,4
"219","Central California Current",-17.0354237956505,4
"220","Central California Current",-32.3928734692317,4
"221","Central California Current",-141.749438878919,4
"222","Central California Current",-113.808969082126,4
"223","Central California Current",35.1321410320696,4
"224","Central California Current",-61.2344908684864,4
"225","Central California Current",-38.555067395577,4
"226","Central California Current",-76.4286246908269,4
"227","Central California Current",54.1136756051244,4
"228","Central California Current",24.4024555736329,4
"229","Central California Current",-223.328611663445,4
"230","Central California Current",-52.5318524563212,4
"231","Central California Current",73.2423501032373,4
"232","Central California Current",168.540526062854,4
"233","Central California Current",91.0641263934999,4
"234","Central California Current",43.4774226296018,4
"235","Central California Current",-28.3995307454756,4
"236","Central California Current",-12.372530908616,4
"237","Central California Current",17.4057366434898,4
"238","Central California Current",-47.0550866868181,4
"239","Central California Current",8.12257000194226,4
"240","Central California Current",-17.6580173077402,4
"241","Central California Current",-22.8434510337523,4
"242","Central California Current",-34.9654113105886,4
"243","Central California Current",-56.5849683901106,4
"244","Central California Current",89.2467964531288,4
"245","Central California Current",10.5042567543652,4
"246","Central California Current",-67.3849570940917,4
"247","Central California Current",-27.3458182229239,4
"248","Central California Current",7.61919678234005,4
"249","Central California Current",90.034882337376,4
"250","Central California Current",-80.9666567046844,4
"251","Central California Current",-155.085271525778,4
"252","Central California Current",-124.682527033354,4
"253","Central California Current",7.62230571790662,4
"254","Central California Current",67.3147094328954,4
"255","Central California Current",-27.1156401854497,4
"256","Central California Current",1.59842187598322,4
"257","Central California Current",-208.739928762929,4
"258","Central California Current",-22.8241636727911,4
"259","Central California Current",128.324126063248,4
"260","Central California Current",-69.2755189540195,4
"261","Central California Current",32.603082201384,4
"262","Central California Current",40.9667616916893,4
"263","Central California Current",34.9158442055295,4
"264","Central California Current",67.1787106728759,4
"265","Central California Current",-54.1563328841466,4
"266","Central California Current",54.7938396318115,4
"267","Central California Current",-45.8280974117802,4
"268","Central California Current",21.3503835388138,4
"269","Central California Current",3.67573993190208,4
"270","Central California Current",48.4713193268619,4
"271","Central California Current",9.51136361570725,4
"272","Central California Current",117.98341537315,4
"273","Central California Current",37.5247742277333,4
"274","Central California Current",-16.1989573764686,4
"275","Central California Current",-61.5582447334638,4
"276","Central California Current",-123.526718038139,4
"277","Central California Current",-68.2205573972847,4
"278","Central California Current",-6.08143605863264,4
"279","Central California Current",-202.313437736607,4
"280","Central California Current",-48.0505299457163,4
